@RELATION EMG
@ATTRIBUTE Sinal1 REAL
@ATTRIBUTE Sinal2 REAL
@ATTRIBUTE Sinal3 REAL
@ATTRIBUTE Sinal4 REAL
@ATTRIBUTE Sinal5 REAL
@ATTRIBUTE Sinal6 REAL
@ATTRIBUTE Sinal7 REAL
@ATTRIBUTE Sinal8 REAL
@ATTRIBUTE Sinal9 REAL
@ATTRIBUTE Sinal10 REAL
@ATTRIBUTE Sinal11 REAL
@ATTRIBUTE Sinal12 REAL
@ATTRIBUTE Sinal13 REAL
@ATTRIBUTE Sinal14 REAL
@ATTRIBUTE Sinal15 REAL
@ATTRIBUTE Sinal16 REAL
@ATTRIBUTE Sinal17 REAL
@ATTRIBUTE Sinal18 REAL
@ATTRIBUTE Sinal19 REAL
@ATTRIBUTE Sinal20 REAL
@ATTRIBUTE Sinal21 REAL
@ATTRIBUTE Sinal22 REAL
@ATTRIBUTE Sinal23 REAL
@ATTRIBUTE Sinal24 REAL
@ATTRIBUTE Sinal25 REAL
@ATTRIBUTE Sinal26 REAL
@ATTRIBUTE Sinal27 REAL
@ATTRIBUTE Sinal28 REAL
@ATTRIBUTE Sinal29 REAL
@ATTRIBUTE Sinal30 REAL
@ATTRIBUTE Sinal31 REAL
@ATTRIBUTE Sinal32 REAL
@ATTRIBUTE Sinal33 REAL
@ATTRIBUTE Sinal34 REAL
@ATTRIBUTE Sinal35 REAL
@ATTRIBUTE Sinal36 REAL
@ATTRIBUTE Sinal37 REAL
@ATTRIBUTE Sinal38 REAL
@ATTRIBUTE Sinal39 REAL
@ATTRIBUTE Sinal40 REAL
@ATTRIBUTE Sinal41 REAL
@ATTRIBUTE Sinal42 REAL
@ATTRIBUTE Sinal43 REAL
@ATTRIBUTE Sinal44 REAL
@ATTRIBUTE Sinal45 REAL
@ATTRIBUTE Sinal46 REAL
@ATTRIBUTE Sinal47 REAL
@ATTRIBUTE Sinal48 REAL
@ATTRIBUTE Sinal49 REAL
@ATTRIBUTE Sinal50 REAL
@ATTRIBUTE Sinal51 REAL
@ATTRIBUTE Sinal52 REAL
@ATTRIBUTE Sinal53 REAL
@ATTRIBUTE Sinal54 REAL
@ATTRIBUTE Sinal55 REAL
@ATTRIBUTE Sinal56 REAL
@ATTRIBUTE Sinal57 REAL
@ATTRIBUTE Sinal58 REAL
@ATTRIBUTE Sinal59 REAL
@ATTRIBUTE Sinal60 REAL
@ATTRIBUTE Sinal61 REAL
@ATTRIBUTE Sinal62 REAL
@ATTRIBUTE Sinal63 REAL
@ATTRIBUTE Sinal64 REAL
@ATTRIBUTE Sinal65 REAL
@ATTRIBUTE Sinal66 REAL
@ATTRIBUTE Sinal67 REAL
@ATTRIBUTE Sinal68 REAL
@ATTRIBUTE Sinal69 REAL
@ATTRIBUTE Sinal70 REAL
@ATTRIBUTE Sinal71 REAL
@ATTRIBUTE Sinal72 REAL
@ATTRIBUTE Sinal73 REAL
@ATTRIBUTE Sinal74 REAL
@ATTRIBUTE Sinal75 REAL

@ATTRIBUTE class {A,E,I,O,U}
@DATA
510,513,508,512,512,514,510,505,510,508,508,510,514,513,514,512,508,504,506,510,512,512,512,518,519,515,513,510,504,504,502,508,504,508,508,512,521,520,521,522,515,510,508,508,508,510,512,515,512,512,510,510,510,506,511,512,515,518,516,512,510,511,510,510,512,517,516,517,514,508,508,506,504,504,507,A
512,510,508,508,508,510,510,508,506,503,506,507,508,512,512,513,513,511,512,512,508,510,513,510,506,508,508,510,510,513,518,515,507,508,511,512,512,512,508,508,508,513,514,514,518,510,515,513,512,508,504,504,507,508,506,508,512,514,519,522,521,508,513,515,516,511,510,508,508,509,504,508,513,513,512,A
510,506,514,513,510,512,513,512,510,510,512,505,507,508,510,512,510,513,515,508,505,514,515,514,512,513,509,506,512,508,505,502,502,505,509,513,522,519,518,513,510,508,509,513,514,513,510,509,505,505,508,511,513,508,506,513,518,508,505,508,516,515,512,512,510,511,515,512,512,514,515,515,510,508,505,A
506,505,508,510,507,508,507,510,516,513,516,515,513,515,512,508,507,512,514,512,512,509,508,508,506,510,512,508,510,514,510,508,511,512,512,514,515,515,513,510,508,505,506,510,518,521,513,508,506,507,507,507,502,504,508,508,513,519,524,520,520,518,510,509,504,503,506,512,515,516,513,506,503,505,510,A
508,508,512,521,521,514,511,508,510,512,512,512,508,508,509,510,512,514,512,510,508,508,514,515,516,514,514,512,510,512,515,512,508,510,511,510,510,515,510,512,510,513,510,508,508,511,512,517,515,513,513,507,507,500,504,511,513,515,514,512,512,512,512,510,510,514,514,512,516,514,511,514,513,505,504,A
502,504,504,513,518,515,510,509,518,522,516,510,508,509,511,511,508,502,506,510,509,511,510,508,508,510,514,515,516,513,505,512,513,511,510,508,511,508,501,512,515,513,506,504,508,505,508,515,516,514,511,508,513,513,514,510,506,504,507,514,518,514,510,504,502,510,517,514,514,512,511,507,506,513,512,A
512,510,508,508,510,512,514,512,505,510,510,512,512,506,510,516,514,516,513,514,513,515,507,506,508,508,512,512,512,518,521,510,512,510,508,512,506,506,508,513,508,507,514,516,515,511,506,513,510,504,510,512,513,510,506,507,513,516,517,507,510,508,513,513,509,512,508,512,515,512,512,514,512,512,511,A
508,511,506,507,512,512,512,512,508,513,509,508,512,513,513,516,518,512,508,507,508,512,516,515,519,513,506,505,505,505,503,503,512,514,508,508,510,514,512,505,508,514,521,516,508,510,506,508,514,510,518,515,511,513,512,512,512,510,504,507,512,512,512,512,511,506,510,514,512,516,521,517,512,513,508,A
507,505,499,504,511,510,503,508,512,508,510,514,506,508,508,513,512,514,517,512,508,512,515,514,514,507,508,514,520,511,507,513,515,510,513,506,506,502,505,512,515,505,505,506,510,513,508,506,509,515,512,509,508,508,515,516,518,525,512,508,510,515,512,508,508,514,512,514,514,520,518,507,505,509,506,A
506,507,508,507,508,513,518,511,511,508,510,507,511,513,519,513,512,514,513,504,505,507,510,510,516,516,518,513,513,509,509,505,506,506,505,504,506,511,512,512,510,509,512,510,510,508,515,515,512,514,515,514,512,506,512,516,513,516,513,510,507,505,510,512,508,513,514,513,511,508,510,508,512,512,510,A
512,510,510,514,518,520,513,506,504,508,510,510,512,515,510,512,509,506,505,505,510,508,508,514,513,513,510,508,510,508,512,510,512,512,517,516,514,512,512,509,505,505,507,512,514,509,508,506,508,507,511,510,504,506,510,518,524,519,515,512,508,508,508,505,504,507,512,510,503,504,513,515,512,508,517,A
514,513,512,517,510,511,511,509,506,504,500,508,510,513,514,513,515,511,514,513,508,509,510,513,515,514,521,519,510,508,507,509,508,510,508,508,506,504,508,514,513,515,514,514,512,508,510,509,508,511,515,516,515,514,515,510,512,510,508,505,508,507,513,508,508,508,512,512,512,516,518,512,516,513,512,A
505,499,504,510,508,512,507,510,515,514,513,513,514,513,510,510,505,504,508,508,508,512,506,505,505,512,508,510,515,518,521,516,512,513,508,506,508,508,510,506,510,515,513,512,512,517,514,510,518,513,512,504,502,505,512,518,515,512,514,515,513,510,510,509,508,504,507,510,510,508,508,512,512,510,512,A
510,512,515,515,512,508,512,509,506,510,515,512,512,508,510,510,512,514,510,510,508,508,511,512,517,518,514,508,512,512,516,516,516,506,504,496,499,504,508,515,518,514,515,511,512,510,509,516,513,512,508,510,513,514,511,514,514,513,510,512,517,512,507,508,508,512,512,513,514,512,515,512,510,514,513,A
512,511,510,512,515,517,515,514,514,514,517,515,506,504,504,506,505,508,514,512,507,507,507,506,504,502,504,508,508,508,505,508,512,510,515,515,516,517,515,510,505,511,512,513,515,510,506,510,510,510,512,519,515,514,510,510,505,504,510,515,513,508,505,505,514,519,516,508,505,500,504,506,510,512,512,A
515,518,516,512,512,508,509,511,512,513,512,507,512,510,508,502,507,508,508,508,512,515,516,508,513,518,516,513,505,505,507,508,512,510,512,513,516,513,512,512,510,514,513,509,512,512,511,508,508,512,513,513,512,510,512,510,510,511,514,509,510,508,510,510,512,512,510,509,505,504,511,511,513,516,514,A
515,508,505,508,510,506,508,508,510,510,516,513,512,512,510,511,514,512,515,518,513,512,509,511,507,507,506,511,515,516,512,512,508,510,506,508,508,508,510,510,512,512,515,514,509,504,512,508,511,510,510,510,516,513,512,504,510,512,513,510,508,512,512,510,510,512,521,516,512,505,506,508,512,513,515,A
510,509,509,509,511,512,513,510,509,508,509,514,514,515,523,515,510,504,506,514,513,510,512,512,512,504,509,508,512,510,509,514,516,510,511,513,516,512,510,507,507,505,508,508,513,510,515,513,510,512,511,513,513,507,509,513,512,512,506,507,514,513,511,513,514,515,510,514,514,512,510,510,511,510,510,A
505,511,508,506,504,510,514,510,513,513,512,509,509,508,508,512,516,515,516,515,510,507,498,508,513,518,510,509,513,512,511,511,513,512,508,504,508,507,510,508,506,514,518,517,514,510,513,506,502,499,504,508,512,513,518,521,521,513,509,508,505,505,506,506,513,513,514,510,509,512,512,510,512,510,508,A
510,508,509,511,512,510,504,509,514,513,512,504,505,510,512,513,512,518,517,518,513,510,515,512,506,501,504,504,510,516,516,514,510,505,509,506,507,518,515,512,511,514,514,511,507,511,515,512,509,510,509,509,510,508,505,507,510,515,518,516,513,513,515,510,510,511,512,508,510,512,510,510,510,509,512,A
512,513,512,512,515,512,511,507,512,512,502,500,507,510,514,514,512,508,510,513,518,515,512,508,511,513,513,511,504,507,508,505,507,510,510,509,508,519,519,515,513,507,512,513,510,515,515,510,504,507,508,510,512,512,507,508,512,511,512,511,513,514,510,510,512,512,512,510,510,505,507,511,511,510,510,A
513,513,509,512,511,513,512,510,514,513,514,511,505,508,508,502,508,510,512,514,510,514,510,506,512,513,515,515,512,512,514,512,510,510,506,504,505,511,512,510,510,512,512,510,515,511,510,516,510,509,505,508,510,508,508,512,508,512,512,511,512,507,509,506,515,519,516,511,505,508,506,506,508,508,512,A
