@RELATION EMG
@ATTRIBUTE Sinal1 REAL
@ATTRIBUTE Sinal2 REAL
@ATTRIBUTE Sinal3 REAL
@ATTRIBUTE Sinal4 REAL
@ATTRIBUTE Sinal5 REAL
@ATTRIBUTE Sinal6 REAL
@ATTRIBUTE Sinal7 REAL
@ATTRIBUTE Sinal8 REAL
@ATTRIBUTE Sinal9 REAL
@ATTRIBUTE Sinal10 REAL
@ATTRIBUTE Sinal11 REAL
@ATTRIBUTE Sinal12 REAL
@ATTRIBUTE Sinal13 REAL
@ATTRIBUTE Sinal14 REAL
@ATTRIBUTE Sinal15 REAL
@ATTRIBUTE Sinal16 REAL
@ATTRIBUTE Sinal17 REAL
@ATTRIBUTE Sinal18 REAL
@ATTRIBUTE Sinal19 REAL
@ATTRIBUTE Sinal20 REAL
@ATTRIBUTE Sinal21 REAL
@ATTRIBUTE Sinal22 REAL
@ATTRIBUTE Sinal23 REAL
@ATTRIBUTE Sinal24 REAL
@ATTRIBUTE Sinal25 REAL
@ATTRIBUTE Sinal26 REAL
@ATTRIBUTE Sinal27 REAL
@ATTRIBUTE Sinal28 REAL
@ATTRIBUTE Sinal29 REAL
@ATTRIBUTE Sinal30 REAL
@ATTRIBUTE Sinal31 REAL
@ATTRIBUTE Sinal32 REAL
@ATTRIBUTE Sinal33 REAL
@ATTRIBUTE Sinal34 REAL
@ATTRIBUTE Sinal35 REAL
@ATTRIBUTE Sinal36 REAL
@ATTRIBUTE Sinal37 REAL
@ATTRIBUTE Sinal38 REAL
@ATTRIBUTE Sinal39 REAL
@ATTRIBUTE Sinal40 REAL
@ATTRIBUTE Sinal41 REAL
@ATTRIBUTE Sinal42 REAL
@ATTRIBUTE Sinal43 REAL
@ATTRIBUTE Sinal44 REAL
@ATTRIBUTE Sinal45 REAL
@ATTRIBUTE Sinal46 REAL
@ATTRIBUTE Sinal47 REAL
@ATTRIBUTE Sinal48 REAL
@ATTRIBUTE Sinal49 REAL
@ATTRIBUTE Sinal50 REAL
@ATTRIBUTE Sinal51 REAL
@ATTRIBUTE Sinal52 REAL
@ATTRIBUTE Sinal53 REAL
@ATTRIBUTE Sinal54 REAL
@ATTRIBUTE Sinal55 REAL
@ATTRIBUTE Sinal56 REAL
@ATTRIBUTE Sinal57 REAL
@ATTRIBUTE Sinal58 REAL
@ATTRIBUTE Sinal59 REAL
@ATTRIBUTE Sinal60 REAL
@ATTRIBUTE Sinal61 REAL
@ATTRIBUTE Sinal62 REAL
@ATTRIBUTE Sinal63 REAL
@ATTRIBUTE Sinal64 REAL
@ATTRIBUTE Sinal65 REAL
@ATTRIBUTE Sinal66 REAL
@ATTRIBUTE Sinal67 REAL
@ATTRIBUTE Sinal68 REAL
@ATTRIBUTE Sinal69 REAL
@ATTRIBUTE Sinal70 REAL
@ATTRIBUTE Sinal71 REAL
@ATTRIBUTE Sinal72 REAL
@ATTRIBUTE Sinal73 REAL
@ATTRIBUTE Sinal74 REAL
@ATTRIBUTE Sinal75 REAL

@ATTRIBUTE class {A,E,I,O,U}
@DATA
504,505,510,518,524,526,519,516,508,505,510,512,512,512,518,512,504,507,508,510,512,505,505,507,505,509,512,517,515,514,515,512,506,507,510,513,510,510,512,518,514,513,516,512,511,512,511,509,505,506,505,507,508,510,511,506,510,513,512,516,518,518,515,508,504,502,502,506,512,520,517,512,512,510,511,A
511,512,510,508,512,510,507,508,508,510,512,518,515,512,509,508,505,505,510,512,517,516,512,511,512,510,506,510,512,510,510,512,510,511,515,514,512,506,505,506,511,515,513,515,518,518,508,508,509,510,510,510,508,509,516,515,510,510,510,512,508,508,512,514,515,508,507,512,512,511,510,508,510,513,504,A
509,508,510,510,507,514,513,514,514,512,514,513,512,512,510,509,508,513,514,510,508,508,508,506,510,512,513,515,517,512,508,508,513,512,512,508,505,516,515,511,514,512,512,510,504,506,518,528,519,510,506,502,498,496,499,506,516,519,514,512,513,513,511,508,506,508,515,512,509,512,520,516,518,516,513,A
514,510,508,506,509,516,514,505,505,509,510,512,509,515,518,514,508,508,510,512,518,515,515,513,508,504,502,509,512,508,504,504,506,510,518,521,519,518,508,510,506,504,504,504,509,510,514,513,514,513,512,514,512,511,510,510,511,510,506,510,508,510,512,515,516,516,515,508,508,507,505,510,512,510,509,A
506,507,507,511,512,507,508,512,513,516,518,518,516,513,506,506,507,508,511,512,515,512,510,509,513,515,508,507,510,512,512,511,510,504,508,512,506,512,519,519,518,512,508,507,510,508,507,508,512,513,512,512,513,512,513,515,512,506,507,508,508,510,505,512,513,514,516,515,516,518,514,506,505,504,504,A
504,507,513,512,505,511,511,516,516,514,514,513,510,510,512,508,506,504,512,510,512,511,508,510,508,507,512,518,516,514,510,509,513,515,513,512,519,520,513,505,504,507,504,503,507,511,513,512,510,513,518,516,506,507,511,513,513,515,514,515,512,505,506,510,510,510,508,510,508,509,509,508,505,505,510,A
512,511,514,513,513,516,514,512,512,510,507,508,510,513,516,511,508,508,508,507,504,510,515,513,513,510,507,504,502,507,510,512,514,516,515,515,512,510,508,510,510,512,512,514,514,515,510,511,514,510,514,517,517,514,509,505,502,496,495,496,502,502,513,523,522,518,507,502,504,508,513,513,514,519,518,A
513,510,508,511,504,504,507,508,515,518,517,515,510,505,504,510,508,512,516,514,514,512,513,508,504,508,507,508,505,506,510,512,514,514,512,508,508,512,510,512,514,513,514,512,510,508,508,513,510,513,514,514,513,512,508,510,510,507,504,504,504,509,512,512,515,514,514,515,512,511,508,512,513,508,507,A
507,511,515,512,508,508,512,513,515,510,508,509,508,508,512,510,508,510,512,516,519,515,510,513,512,510,508,507,504,507,512,518,515,510,512,512,513,513,510,512,512,512,510,505,508,510,509,510,510,512,508,511,512,511,515,508,509,513,513,512,508,507,507,510,516,514,515,509,510,509,509,507,512,516,513,A
504,508,509,511,514,513,513,508,510,510,510,509,511,516,514,510,509,508,509,515,520,516,510,508,504,508,509,510,506,508,510,513,514,514,514,519,517,513,511,510,506,506,511,510,508,510,510,507,509,512,511,512,515,510,508,510,508,513,515,512,512,512,512,512,512,510,508,508,509,512,510,507,508,508,512,A
518,515,515,513,513,515,516,518,514,508,511,512,513,508,505,507,511,516,515,513,510,511,514,513,508,509,511,512,510,511,510,508,510,510,510,508,512,512,508,506,510,512,512,510,513,514,512,515,512,512,511,515,518,512,516,515,512,512,512,507,513,511,512,515,510,513,514,515,514,515,516,512,513,515,512,A
512,510,505,504,504,502,504,505,507,511,510,518,519,514,513,508,507,504,502,512,511,505,499,507,512,508,511,516,519,521,518,512,504,505,514,518,515,513,513,510,506,504,504,513,513,508,511,508,506,507,511,516,521,518,513,510,511,505,509,508,506,510,509,510,511,515,512,512,512,512,510,512,513,509,515,A
517,521,508,504,509,500,504,507,511,515,513,510,513,515,516,515,508,504,509,510,514,512,510,508,508,511,508,510,506,510,510,508,513,514,521,519,513,506,505,504,506,512,518,514,511,511,506,512,516,517,511,509,515,520,513,505,499,499,497,502,508,518,524,521,515,510,506,504,506,513,516,519,514,514,514,A
512,508,504,507,516,518,515,510,511,512,508,508,513,508,502,510,513,513,512,510,510,510,508,511,508,513,514,515,515,505,512,509,508,506,508,510,512,513,509,510,513,512,510,514,513,514,510,507,512,512,506,499,512,516,515,522,521,521,513,512,512,506,505,507,506,509,512,513,512,510,506,504,511,514,515,A
516,512,512,509,504,504,509,508,511,514,514,510,511,512,510,511,512,512,512,514,515,512,515,513,512,512,507,502,504,511,516,516,516,512,512,512,513,510,506,506,512,510,516,515,511,512,512,512,512,510,508,508,506,505,508,512,512,513,514,512,512,508,506,505,510,514,516,514,513,514,508,504,512,512,515,A
519,515,513,508,505,505,502,505,507,513,514,516,516,510,510,508,505,508,508,510,512,512,508,510,513,512,510,508,510,512,508,510,516,513,512,510,506,508,511,510,515,512,504,504,512,514,515,512,506,504,505,515,520,518,515,512,505,508,508,512,508,511,510,511,511,510,512,512,508,511,518,516,513,508,506,A
506,508,512,509,512,513,513,510,509,515,509,509,513,508,510,512,508,509,508,514,518,514,518,508,510,510,505,507,510,510,511,509,508,504,508,510,510,516,516,511,508,515,519,516,513,505,504,504,506,510,510,512,515,514,514,510,513,512,509,510,511,512,511,515,512,509,513,510,507,508,513,509,506,512,515,A
517,520,518,517,508,504,507,508,516,512,505,508,508,510,508,509,510,510,513,512,513,512,512,512,512,513,510,505,513,509,508,508,512,514,512,515,515,513,510,508,508,508,508,508,510,513,508,508,510,513,518,511,513,509,511,512,509,510,508,512,512,512,517,512,504,499,498,504,514,514,513,515,521,514,514,A
516,510,508,507,513,510,508,512,505,507,512,515,515,515,511,505,508,507,508,513,514,516,516,512,512,512,508,509,508,506,506,512,512,512,514,514,518,516,514,510,510,508,508,512,508,506,506,509,507,512,509,510,507,508,510,513,513,519,518,518,515,508,504,504,502,507,510,513,513,511,511,515,512,512,512,A
513,513,513,510,508,514,514,512,510,508,507,510,504,509,510,515,515,511,512,510,510,515,514,508,506,502,504,504,512,520,519,512,512,512,512,512,512,510,513,512,512,512,512,508,506,508,510,508,511,508,510,512,509,510,510,513,514,513,512,513,510,507,510,508,510,513,516,519,512,512,512,514,512,507,509,A
508,508,510,512,512,507,504,505,509,515,515,512,512,513,513,510,508,512,513,514,512,510,509,511,512,510,512,510,508,508,508,510,509,512,513,505,510,510,512,518,518,520,512,510,507,507,513,510,512,514,512,513,512,508,506,507,508,514,515,513,509,512,511,512,512,508,506,504,509,513,515,518,518,509,507,A
505,507,508,512,516,518,515,511,507,510,512,512,510,506,510,512,513,514,514,515,508,504,504,505,510,512,516,516,512,510,512,514,509,506,506,510,511,510,511,512,512,511,511,513,511,512,513,510,512,508,510,508,505,508,505,508,508,513,518,515,514,511,512,513,512,512,512,513,506,508,510,511,510,507,508,A
