@RELATION EMG
@ATTRIBUTE Sinal1 REAL
@ATTRIBUTE Sinal2 REAL
@ATTRIBUTE Sinal3 REAL
@ATTRIBUTE Sinal4 REAL
@ATTRIBUTE Sinal5 REAL
@ATTRIBUTE Sinal6 REAL
@ATTRIBUTE Sinal7 REAL
@ATTRIBUTE Sinal8 REAL
@ATTRIBUTE Sinal9 REAL
@ATTRIBUTE Sinal10 REAL
@ATTRIBUTE Sinal11 REAL
@ATTRIBUTE Sinal12 REAL
@ATTRIBUTE Sinal13 REAL
@ATTRIBUTE Sinal14 REAL
@ATTRIBUTE Sinal15 REAL
@ATTRIBUTE Sinal16 REAL
@ATTRIBUTE Sinal17 REAL
@ATTRIBUTE Sinal18 REAL
@ATTRIBUTE Sinal19 REAL
@ATTRIBUTE Sinal20 REAL
@ATTRIBUTE Sinal21 REAL
@ATTRIBUTE Sinal22 REAL
@ATTRIBUTE Sinal23 REAL
@ATTRIBUTE Sinal24 REAL
@ATTRIBUTE Sinal25 REAL
@ATTRIBUTE Sinal26 REAL
@ATTRIBUTE Sinal27 REAL
@ATTRIBUTE Sinal28 REAL
@ATTRIBUTE Sinal29 REAL
@ATTRIBUTE Sinal30 REAL
@ATTRIBUTE Sinal31 REAL
@ATTRIBUTE Sinal32 REAL
@ATTRIBUTE Sinal33 REAL
@ATTRIBUTE Sinal34 REAL
@ATTRIBUTE Sinal35 REAL
@ATTRIBUTE Sinal36 REAL
@ATTRIBUTE Sinal37 REAL
@ATTRIBUTE Sinal38 REAL
@ATTRIBUTE Sinal39 REAL
@ATTRIBUTE Sinal40 REAL
@ATTRIBUTE Sinal41 REAL
@ATTRIBUTE Sinal42 REAL
@ATTRIBUTE Sinal43 REAL
@ATTRIBUTE Sinal44 REAL
@ATTRIBUTE Sinal45 REAL
@ATTRIBUTE Sinal46 REAL
@ATTRIBUTE Sinal47 REAL
@ATTRIBUTE Sinal48 REAL
@ATTRIBUTE Sinal49 REAL
@ATTRIBUTE Sinal50 REAL
@ATTRIBUTE Sinal51 REAL
@ATTRIBUTE Sinal52 REAL
@ATTRIBUTE Sinal53 REAL
@ATTRIBUTE Sinal54 REAL
@ATTRIBUTE Sinal55 REAL
@ATTRIBUTE Sinal56 REAL
@ATTRIBUTE Sinal57 REAL
@ATTRIBUTE Sinal58 REAL
@ATTRIBUTE Sinal59 REAL
@ATTRIBUTE Sinal60 REAL
@ATTRIBUTE Sinal61 REAL
@ATTRIBUTE Sinal62 REAL
@ATTRIBUTE Sinal63 REAL
@ATTRIBUTE Sinal64 REAL
@ATTRIBUTE Sinal65 REAL
@ATTRIBUTE Sinal66 REAL
@ATTRIBUTE Sinal67 REAL
@ATTRIBUTE Sinal68 REAL
@ATTRIBUTE Sinal69 REAL
@ATTRIBUTE Sinal70 REAL
@ATTRIBUTE Sinal71 REAL
@ATTRIBUTE Sinal72 REAL
@ATTRIBUTE Sinal73 REAL
@ATTRIBUTE Sinal74 REAL
@ATTRIBUTE Sinal75 REAL

@ATTRIBUTE class {A,E,I,O,U}
@DATA
507,508,506,505,512,508,509,516,516,516,510,510,510,507,513,513,504,512,512,512,510,504,506,504,507,510,504,510,514,519,522,508,510,500,497,505,510,516,512,508,501,500,508,506,515,523,518,520,522,523,515,512,515,513,510,513,509,509,508,512,507,506,503,510,513,518,512,502,502,512,508,512,502,509,508,U
515,518,513,516,513,508,508,505,507,514,514,515,507,508,516,518,508,506,500,506,507,509,509,503,510,515,518,512,511,518,516,512,517,513,514,512,508,506,505,511,518,518,514,502,502,504,506,504,504,505,516,518,521,514,509,511,517,510,500,497,506,508,515,514,516,516,520,518,512,505,504,500,498,499,499,U
502,517,522,516,508,508,512,518,516,515,507,508,509,513,509,506,504,510,510,514,512,515,513,514,513,512,508,511,512,511,505,506,504,508,513,512,510,514,514,520,517,512,504,510,509,508,500,502,509,517,516,516,510,513,510,513,512,515,510,507,507,507,507,508,508,510,513,512,510,506,499,503,506,512,510,U
513,511,516,518,515,512,516,514,515,510,514,513,513,507,506,504,508,512,510,509,507,500,505,504,508,510,510,510,514,515,516,510,510,507,515,515,513,505,512,520,518,508,504,503,508,512,515,512,512,506,510,509,512,512,512,511,511,508,512,516,517,513,510,506,506,510,511,510,502,507,510,512,510,512,513,U
515,512,512,508,509,508,510,505,511,510,509,512,513,507,508,507,509,505,510,510,512,509,510,508,513,512,515,517,515,512,513,514,516,510,505,504,507,504,502,504,507,511,518,515,516,510,513,514,515,513,516,510,509,512,514,515,512,509,504,504,505,504,508,510,513,511,516,518,521,515,510,506,512,510,512,U
510,512,512,506,507,520,518,512,502,502,506,504,508,510,508,512,509,512,513,510,509,510,515,512,516,516,512,504,505,507,510,506,504,503,505,506,511,510,513,511,512,515,519,520,517,515,515,512,512,508,507,507,510,512,511,514,508,508,504,509,511,513,512,510,512,514,512,509,513,509,508,511,512,512,511,U
513,510,513,510,505,502,510,509,507,508,506,504,507,510,510,514,516,516,512,512,513,513,514,508,512,513,513,512,506,505,507,508,508,510,511,510,510,516,518,520,519,513,512,512,517,512,508,498,500,508,511,512,510,510,514,518,512,511,502,508,510,506,508,506,510,512,511,509,510,511,512,512,511,513,513,U
515,504,507,508,510,512,515,514,517,516,513,506,510,512,518,512,512,508,506,508,514,512,510,510,512,512,518,516,514,507,506,508,506,508,504,502,501,504,506,510,511,512,512,513,512,516,513,513,507,505,503,506,505,512,513,518,520,522,517,515,510,508,504,508,509,512,505,508,506,510,511,515,510,514,513,U
511,507,508,504,504,507,512,513,515,516,512,501,499,508,508,507,506,520,519,520,515,507,505,511,508,512,510,505,506,505,508,510,512,513,510,506,507,511,512,510,508,509,508,507,502,510,520,524,518,514,512,512,510,510,511,513,513,512,514,509,510,508,508,502,505,504,506,513,513,520,515,518,514,512,505,U
504,508,508,508,512,514,511,508,506,504,502,505,508,514,513,516,513,515,516,515,512,510,513,512,510,506,512,514,513,508,506,508,509,512,511,509,507,505,502,504,507,512,515,518,514,513,514,513,507,508,508,512,514,513,504,513,524,520,512,505,503,508,510,510,510,511,512,511,514,508,514,512,508,512,509,U
504,504,502,510,510,511,513,521,519,518,506,508,508,508,505,505,504,504,503,504,513,516,516,513,515,508,513,513,511,510,512,512,515,512,509,508,511,508,510,509,508,510,507,510,512,515,510,512,512,515,512,512,506,512,519,515,510,512,505,506,506,507,508,504,508,510,510,510,517,521,516,508,506,514,512,U
515,513,512,508,509,503,505,507,512,508,513,512,512,508,512,516,515,508,505,504,512,512,512,505,510,512,510,507,508,505,515,518,512,511,507,503,504,505,503,510,516,518,518,510,509,506,509,506,512,515,515,514,511,514,513,516,513,510,504,507,508,508,510,512,512,513,508,512,504,506,508,515,512,512,512,U
512,514,512,508,508,510,508,512,508,512,510,513,508,512,514,512,511,512,510,513,510,512,510,512,506,508,513,512,511,510,508,513,507,510,509,508,513,518,512,506,501,513,513,512,506,508,510,511,508,510,512,508,504,510,514,518,512,511,510,507,508,511,509,505,507,515,513,515,512,512,506,508,510,514,514,U
512,512,517,516,518,509,510,504,506,504,510,505,512,518,518,516,512,508,512,505,507,510,515,509,509,510,505,512,512,513,510,511,504,508,511,512,505,510,513,521,515,511,508,506,506,513,508,505,510,508,516,520,512,508,512,511,507,511,512,506,513,521,526,520,508,506,506,507,505,509,504,504,509,512,514,U
517,508,518,512,506,507,510,506,502,504,510,519,515,510,510,512,513,518,520,510,508,504,512,510,510,507,507,504,506,514,519,512,513,507,512,513,515,513,514,510,509,506,507,504,511,508,512,512,517,515,512,508,512,509,508,500,506,508,518,508,508,512,508,509,528,526,516,505,506,511,516,509,507,510,510,U
509,516,515,507,506,508,513,513,508,512,510,512,510,510,505,508,507,510,505,506,505,512,508,507,510,515,511,510,508,513,519,518,512,512,506,507,506,508,510,509,510,512,520,516,512,510,512,512,514,514,512,508,508,505,507,508,504,508,507,508,507,510,515,514,512,512,513,515,514,510,508,505,510,510,515,U
514,513,512,513,512,510,506,507,510,508,512,512,511,512,511,505,508,510,511,506,510,508,512,511,512,511,512,511,510,507,513,514,511,511,509,506,508,504,508,506,502,510,522,520,508,504,500,504,507,513,519,516,515,512,512,510,510,512,507,508,508,506,508,514,517,514,508,510,508,507,506,514,512,514,513,U
513,506,508,509,515,514,518,516,512,508,507,506,504,508,512,508,510,513,507,512,512,513,508,513,512,512,508,517,514,513,508,512,508,508,506,506,507,513,508,512,508,513,513,512,512,512,512,508,512,507,509,508,513,513,510,502,510,511,516,515,519,522,515,506,502,500,506,506,512,510,508,509,518,515,506,U
504,507,515,515,515,512,511,507,510,513,512,512,508,512,512,515,515,515,508,504,502,510,512,515,510,512,510,515,508,514,512,508,506,516,515,506,497,506,504,510,505,507,514,518,519,516,516,515,505,504,508,510,508,506,509,513,512,515,514,516,509,516,512,515,512,512,507,505,506,507,510,516,512,516,512,U
515,512,510,508,510,507,508,509,510,504,512,514,513,505,500,502,510,511,513,510,511,508,515,517,516,510,510,513,521,511,510,510,509,504,505,509,510,513,512,513,516,512,515,519,514,508,504,509,512,514,512,519,520,510,505,507,510,503,498,504,506,508,507,514,513,510,506,514,513,512,504,513,512,513,508,U
506,508,506,505,512,510,508,500,510,512,511,513,510,515,508,511,509,510,512,515,516,512,508,508,510,513,506,508,510,515,505,501,499,510,511,517,513,516,514,510,514,508,505,505,510,513,519,518,508,508,507,500,510,506,510,506,511,517,522,511,500,505,505,507,508,512,508,508,512,519,518,509,508,511,512,U
507,512,515,513,509,509,513,515,515,505,510,510,510,512,514,510,508,508,512,514,515,513,507,512,505,505,507,507,505,506,506,514,515,514,510,517,512,505,504,512,516,516,514,513,516,515,504,505,504,505,504,510,511,515,514,517,516,518,514,510,505,508,510,508,509,508,508,508,514,520,520,510,509,510,512,U
509,510,510,507,508,506,512,520,519,511,503,512,518,513,504,504,504,511,510,508,510,508,508,505,511,512,512,508,510,514,515,512,514,512,512,511,508,502,506,505,507,512,519,515,516,515,515,510,510,509,513,511,510,508,514,508,508,506,510,508,511,512,516,514,510,504,505,507,510,512,512,510,512,512,506,U
510,506,507,512,520,515,515,508,510,512,516,514,508,510,512,513,515,516,513,506,504,508,511,518,519,514,507,506,505,510,509,510,506,506,512,513,513,515,510,508,511,515,514,513,515,508,504,502,508,512,512,510,504,504,507,511,508,515,512,513,513,518,515,512,510,507,510,507,504,507,514,514,515,513,514,U
513,511,509,512,510,512,508,510,511,509,506,510,512,508,511,511,510,504,510,513,511,501,504,512,516,510,510,512,515,512,518,518,514,505,510,508,512,508,505,510,515,513,513,513,511,504,507,512,518,505,502,504,510,507,508,514,508,507,507,512,514,520,513,512,512,512,510,510,512,513,511,514,513,515,512,U
508,508,506,505,507,504,510,513,510,510,510,508,512,509,512,511,514,512,512,512,513,510,512,510,513,506,510,507,512,506,509,510,509,509,519,516,510,510,507,508,515,524,515,510,500,504,505,508,514,514,512,508,508,511,513,512,512,510,519,513,512,515,514,508,512,507,511,506,509,510,512,504,510,512,513,U
508,513,511,512,510,509,509,505,505,511,508,508,505,507,506,514,514,512,512,516,510,512,515,513,515,510,506,508,513,508,512,508,512,514,512,508,516,513,506,504,510,505,505,506,514,510,516,514,510,514,515,513,508,506,513,512,510,510,511,505,505,510,510,510,507,518,507,516,517,509,507,519,509,512,507,U
504,517,504,506,506,502,515,515,512,504,510,504,506,496,512,519,515,535,531,511,505,505,508,512,506,513,509,501,512,519,514,509,504,506,515,510,514,508,499,505,517,512,508,508,499,514,518,520,521,505,500,514,510,510,502,494,509,516,510,519,512,510,515,514,510,510,512,509,522,517,512,513,504,504,507,U
510,518,520,516,514,514,515,513,513,508,504,502,505,507,505,511,512,508,512,518,512,514,512,509,514,517,512,510,505,506,512,504,506,508,508,510,513,508,506,508,506,511,514,520,516,512,510,508,508,513,515,512,511,510,502,509,508,510,510,510,508,512,509,506,508,507,514,515,512,508,510,510,513,505,510,U
513,517,515,512,514,502,505,509,524,518,508,508,515,511,513,504,508,513,513,510,513,510,512,504,514,512,513,513,513,514,514,512,510,510,505,504,512,505,508,510,504,512,510,510,508,506,508,507,505,510,516,512,511,508,514,510,513,518,515,510,509,509,510,505,510,509,512,508,513,516,512,514,518,508,505,U
504,506,511,514,512,516,511,506,512,508,505,507,507,509,512,513,509,510,510,511,510,512,510,508,511,508,511,508,512,512,507,508,510,507,514,509,512,515,512,508,510,507,505,507,514,507,510,515,512,511,506,507,509,516,520,512,520,510,511,512,506,510,512,508,513,511,510,507,510,508,512,505,505,508,505,U
512,514,506,512,512,512,513,514,510,512,513,508,509,511,510,510,510,510,508,507,508,512,510,508,515,513,510,512,505,506,514,512,506,512,510,515,515,514,511,510,512,509,511,508,506,508,510,516,509,513,508,519,511,504,512,512,510,505,510,511,513,512,506,505,507,510,505,514,512,516,515,510,504,502,504,U
510,513,514,509,507,510,508,508,509,509,513,517,512,514,510,510,514,515,507,506,504,505,510,512,508,510,511,512,509,508,507,510,508,512,518,508,508,515,511,511,513,512,510,510,510,511,512,512,508,505,506,513,514,510,508,508,512,513,514,509,506,508,512,512,513,512,508,512,513,509,512,512,507,506,512,U
509,510,512,512,511,512,512,508,512,508,508,508,507,509,514,516,510,511,514,515,515,514,510,512,510,506,508,512,513,505,508,510,509,508,514,515,513,513,512,509,512,512,510,512,510,506,507,506,511,513,506,508,513,509,508,512,516,513,515,515,514,512,514,512,508,510,506,505,510,505,504,508,507,506,512,U
518,517,514,514,513,511,510,508,505,506,508,510,510,508,509,513,513,508,507,512,513,516,514,505,508,505,507,512,514,518,507,507,510,510,518,514,512,513,513,509,513,513,515,512,512,511,510,509,506,506,509,509,510,509,512,509,507,512,509,506,510,508,513,516,510,504,507,512,516,513,508,505,510,506,502,U
506,512,513,510,508,514,506,507,515,508,507,508,507,516,509,506,500,510,508,515,506,510,508,513,508,516,512,514,515,514,519,510,506,504,506,507,510,504,514,512,514,512,512,504,508,510,509,505,509,515,516,518,511,510,506,515,513,514,500,511,505,516,513,513,508,510,507,509,510,510,512,508,509,502,506,U
506,511,513,517,510,512,504,504,504,507,510,513,514,518,518,512,506,506,516,510,510,516,514,505,499,499,505,511,508,514,515,514,512,509,512,518,510,511,514,519,508,509,505,510,510,514,511,510,515,508,505,508,507,510,515,512,514,510,511,510,512,512,512,513,514,508,508,508,512,507,509,510,510,507,508,U
508,508,510,509,512,511,512,509,508,512,510,507,508,514,505,505,508,512,515,513,513,515,515,510,512,512,516,512,508,508,512,509,509,508,510,505,502,508,511,511,508,507,511,512,510,512,512,513,514,516,510,510,504,502,510,508,504,508,510,510,506,510,512,514,512,511,512,508,510,504,511,516,513,510,516,U
515,509,506,509,512,514,508,508,512,512,509,506,510,510,508,508,516,513,512,510,512,513,508,505,512,514,514,506,507,507,507,502,503,510,516,515,512,518,508,508,508,507,512,516,515,515,513,508,507,507,508,511,514,512,508,510,510,511,514,518,518,512,510,506,507,508,508,506,512,507,506,512,506,509,514,U
513,519,515,506,508,510,506,509,510,515,518,513,511,508,510,506,507,510,513,513,510,507,510,508,506,505,508,512,510,508,508,513,513,509,510,515,516,514,513,508,508,510,510,508,510,512,507,511,512,509,511,510,509,508,513,510,508,508,508,505,508,508,510,514,514,508,508,508,512,510,507,515,513,512,508,U
518,511,515,518,510,511,505,504,502,508,516,513,514,509,506,512,506,510,509,514,509,506,510,511,515,518,516,508,512,508,509,505,515,507,512,512,512,514,509,503,510,516,514,508,511,515,512,511,508,510,505,505,510,512,519,518,511,508,505,502,505,512,512,513,519,512,506,508,508,510,512,510,512,514,510,U
512,506,512,517,514,514,514,506,506,508,508,511,512,516,509,504,504,507,506,510,515,512,516,513,502,506,510,509,511,512,514,516,514,514,515,512,512,510,509,509,504,504,508,509,508,513,514,512,513,508,510,512,510,512,516,512,507,504,504,506,506,512,516,514,513,512,511,512,508,505,512,508,508,512,508,U
508,508,504,512,515,513,510,513,514,512,510,512,516,514,508,512,506,513,514,508,510,505,500,506,515,513,507,510,512,508,507,512,512,513,510,513,512,510,510,510,512,512,508,508,513,512,504,504,507,514,516,510,513,512,507,504,510,512,516,512,512,512,513,506,509,510,515,512,509,507,508,505,508,513,510,U
510,513,513,510,506,508,513,511,508,508,510,508,508,504,510,513,512,517,516,514,512,505,505,505,512,515,512,510,508,508,512,513,510,512,509,504,505,510,510,512,511,512,510,507,506,512,515,515,512,510,513,512,505,510,509,510,514,518,513,512,509,508,510,505,510,511,514,512,513,508,509,510,508,511,508,U
513,510,510,514,516,508,513,516,512,504,515,515,508,506,510,514,511,510,508,505,508,512,512,510,508,512,512,513,512,510,504,510,514,510,507,510,510,510,516,516,508,508,506,507,518,512,512,519,510,510,501,510,512,516,511,512,505,504,508,506,513,510,514,513,511,509,508,508,510,513,510,513,507,507,512,U
509,510,515,514,508,506,504,507,510,511,512,515,516,508,514,510,510,514,512,508,505,510,513,509,508,507,508,514,516,512,513,511,510,509,506,508,513,510,511,510,507,509,511,510,510,515,513,506,515,512,508,512,510,514,508,513,506,510,512,510,508,508,508,510,512,507,508,512,515,513,510,512,509,510,508,U
510,509,507,509,507,508,504,508,507,512,518,519,519,515,512,512,510,507,514,512,506,505,505,506,507,507,510,512,510,512,515,516,512,512,510,512,512,512,508,506,518,518,509,512,512,508,511,508,503,508,510,510,513,512,509,510,506,507,511,508,514,512,505,511,516,507,508,507,508,506,512,512,508,510,508,U
513,506,504,514,512,518,516,513,515,505,506,512,515,514,521,513,508,511,510,508,512,513,515,506,504,510,499,510,513,507,508,510,512,505,508,516,512,512,506,515,512,514,518,514,502,510,512,508,513,513,509,513,510,505,506,518,518,510,505,507,504,509,512,515,510,510,512,505,516,514,510,510,509,510,509,U
510,514,514,509,510,513,514,511,512,514,509,505,513,515,515,513,514,508,504,499,507,508,510,515,510,504,504,510,512,516,518,521,518,508,505,509,509,508,507,510,515,513,508,504,506,508,510,512,513,510,504,508,505,510,504,509,518,518,512,506,508,511,510,511,512,518,516,512,510,510,512,511,511,508,510,U
512,510,518,504,504,505,509,514,519,508,521,513,505,508,508,511,518,512,512,497,510,505,511,515,514,510,510,512,508,511,505,500,510,508,510,520,518,506,505,505,512,511,521,517,504,508,505,507,506,510,507,508,512,512,510,518,516,515,508,505,508,510,508,505,506,513,510,514,512,510,511,505,502,506,514,U
517,514,512,509,508,508,512,510,515,512,510,510,505,507,506,512,512,510,505,508,510,508,510,512,509,507,510,510,512,510,512,510,512,513,510,511,512,509,508,508,510,511,508,512,506,512,512,508,513,514,516,512,510,513,508,508,509,507,512,510,508,512,512,510,510,510,510,509,508,512,514,513,512,510,511,U
512,510,507,507,507,510,510,511,513,515,510,508,507,512,517,517,516,518,516,512,508,509,502,504,508,512,515,514,514,511,510,510,508,506,509,512,512,510,505,506,508,509,512,511,510,508,512,510,512,508,508,508,510,513,513,514,513,507,509,514,515,514,515,512,510,508,508,512,516,515,512,510,511,510,509,U
510,512,508,507,510,508,510,512,510,510,507,508,511,512,511,508,505,509,511,508,512,510,512,511,508,506,514,516,514,518,518,511,506,509,508,507,508,513,512,513,515,515,513,510,511,512,509,510,510,508,504,504,512,514,512,512,512,512,510,506,504,506,505,505,504,509,510,513,515,515,510,510,512,515,513,U
514,513,515,512,512,508,505,508,510,507,511,512,512,510,511,512,509,508,512,510,512,512,512,512,512,508,506,507,507,510,510,506,508,508,508,512,511,509,515,515,512,515,513,505,505,510,512,512,514,519,519,516,512,515,516,511,512,512,513,512,512,511,512,515,515,512,511,510,508,510,507,508,512,513,508,U
508,508,505,513,512,512,508,508,507,511,513,515,515,518,517,515,510,510,509,508,505,504,504,505,510,509,513,513,510,508,510,510,510,510,510,508,511,510,509,512,512,510,510,509,507,510,512,510,512,511,514,515,513,510,515,515,513,512,512,510,508,510,509,512,516,510,508,510,509,512,508,509,511,506,510,U
513,510,510,509,505,510,510,509,506,509,508,512,510,512,512,509,504,507,504,508,512,508,508,513,508,510,514,514,512,508,510,513,514,516,515,512,518,508,504,505,512,514,510,510,511,513,508,527,505,506,510,510,508,510,510,512,512,508,508,518,512,509,507,505,509,513,517,528,507,511,506,508,512,508,512,U
511,507,523,508,518,516,509,510,506,510,509,510,508,514,505,516,509,514,510,515,511,518,504,516,515,519,507,512,504,513,507,506,508,508,506,512,505,510,508,512,509,514,511,512,514,508,510,510,514,512,512,513,512,510,510,506,504,502,504,508,511,512,512,512,510,508,511,508,506,509,513,514,515,514,510,U
510,511,505,505,508,508,513,512,511,510,510,513,513,508,508,512,510,514,513,510,508,510,510,515,513,512,515,513,512,514,512,507,509,509,509,510,508,504,510,512,512,510,512,511,515,515,513,508,509,511,512,506,506,512,513,512,505,506,506,508,515,512,510,510,518,514,505,509,511,515,508,512,513,512,512,U
505,500,504,508,512,514,511,512,510,513,511,504,505,508,513,518,515,508,514,519,513,507,504,504,512,518,508,507,510,508,512,512,507,507,510,514,518,512,512,512,513,514,508,505,511,514,519,512,510,504,509,511,512,511,508,508,510,515,509,512,507,510,518,515,508,507,510,515,514,518,511,510,519,518,510,U
502,504,511,512,507,504,504,505,510,512,502,504,505,512,516,514,514,512,518,518,508,498,504,512,515,516,510,512,515,510,512,502,504,507,509,512,510,511,511,508,516,510,503,504,512,514,510,512,512,517,512,520,516,506,506,512,514,516,515,510,506,512,518,508,508,511,516,515,508,512,508,504,510,510,513,U
507,510,515,517,513,509,512,509,510,508,510,510,512,510,516,512,508,504,507,510,512,511,508,507,508,508,510,509,508,510,511,512,512,510,511,520,516,515,504,500,505,512,516,515,508,510,512,510,505,507,510,513,510,513,512,511,508,510,508,512,513,518,513,510,506,508,506,507,510,512,512,512,511,518,512,U
509,502,507,506,507,508,511,512,513,508,509,512,516,515,512,508,512,508,510,508,511,508,510,507,508,510,515,519,519,512,510,504,508,504,512,512,513,512,516,512,506,505,509,505,504,510,504,502,512,515,512,511,513,508,516,516,519,513,510,506,511,509,512,504,505,508,510,510,513,512,512,513,514,508,513,U
516,512,516,512,512,511,505,514,518,524,513,510,502,500,504,500,507,508,508,512,510,509,509,508,510,511,514,516,512,508,504,507,508,513,512,511,510,513,510,508,506,510,512,513,518,519,511,510,510,508,510,511,509,510,508,512,508,510,508,511,504,508,508,513,510,512,513,510,508,509,504,510,507,514,512,U
515,515,515,510,511,511,510,510,509,505,504,501,507,508,516,520,522,514,514,512,513,510,505,499,505,505,512,512,511,512,513,512,514,514,513,512,518,515,512,507,505,506,508,505,505,501,505,510,507,505,509,508,517,518,526,529,519,513,510,506,510,510,504,502,504,506,499,502,505,514,512,519,521,525,521,U
518,508,506,503,502,512,519,519,517,504,502,504,507,506,510,511,512,508,505,507,508,508,513,513,512,516,517,513,513,514,514,504,508,509,509,510,514,517,514,513,510,510,512,508,515,513,510,501,504,505,510,510,512,512,508,507,513,511,514,513,511,511,513,511,514,506,501,508,510,508,513,514,512,509,510,U
507,510,508,511,512,514,510,510,506,506,510,513,518,515,510,511,508,512,510,508,505,507,507,509,507,512,509,508,507,513,516,518,515,514,510,516,516,512,508,506,500,507,510,513,510,510,508,513,514,513,508,504,504,512,519,516,510,510,506,511,513,515,510,508,505,510,507,506,504,507,504,508,511,512,508,U
515,524,529,523,521,516,504,502,508,504,503,508,510,507,511,519,519,510,506,508,508,511,510,510,510,515,512,512,504,504,508,510,508,511,513,513,513,514,512,514,507,508,510,510,508,510,510,512,512,515,510,508,506,505,505,508,511,512,508,508,509,510,510,512,508,512,511,513,514,519,518,517,510,510,510,U
510,508,506,502,510,513,514,515,516,515,510,508,504,506,507,510,512,514,508,502,504,508,510,511,513,518,515,516,518,524,520,512,508,508,508,508,505,506,508,510,508,507,508,508,507,515,518,518,510,507,505,508,512,507,508,511,515,515,510,514,519,512,510,504,505,506,512,514,512,507,512,512,510,506,504,U
505,506,507,515,515,516,512,516,510,509,510,512,506,510,510,513,509,509,510,510,508,511,514,510,511,515,513,512,513,511,513,510,511,511,515,510,514,509,504,502,503,498,508,512,511,513,523,524,518,509,510,512,513,512,513,510,509,505,508,512,510,503,505,510,515,512,510,512,516,512,512,508,508,506,505,U
504,509,508,512,511,515,512,510,512,517,513,510,505,509,510,508,508,508,507,505,505,513,509,510,510,509,517,522,519,512,502,507,508,513,513,514,510,513,514,514,510,508,506,508,506,508,509,508,505,510,512,515,509,510,505,507,509,515,512,512,512,512,512,512,508,512,511,513,512,515,515,512,512,513,510,U
507,504,506,502,504,508,513,513,508,501,505,505,512,513,515,512,510,515,512,513,516,516,514,512,511,515,510,510,508,511,512,515,505,506,504,511,510,508,510,514,514,514,513,510,513,509,512,518,515,515,514,513,512,515,506,512,510,513,512,512,505,510,512,508,505,505,504,510,507,510,505,509,512,514,512,U
513,515,513,510,508,513,513,511,506,505,515,512,506,502,506,510,512,509,514,509,513,510,514,510,513,514,513,512,512,514,510,510,504,502,502,507,508,513,514,512,513,515,512,515,511,514,513,516,513,513,511,507,505,510,512,512,512,512,508,510,512,513,512,514,510,510,506,508,504,510,514,516,513,512,508,U
508,509,505,510,508,508,509,512,507,512,508,516,515,512,508,511,510,513,512,516,510,514,512,510,505,504,504,512,512,508,512,512,508,509,509,510,510,514,512,514,514,510,508,512,508,508,508,512,513,515,508,516,510,515,512,514,506,504,499,500,508,511,512,513,514,508,511,512,515,518,515,515,508,508,506,U
515,510,512,504,504,510,518,518,511,504,505,512,518,513,513,510,510,507,509,504,505,502,512,515,512,508,509,509,510,508,510,510,508,512,519,515,512,513,517,508,506,505,512,510,510,512,508,512,515,514,510,515,512,509,510,512,506,506,500,505,505,506,505,513,511,514,510,507,511,512,506,516,518,514,512,U
514,514,513,512,512,514,515,511,510,512,509,508,512,509,513,513,514,510,512,511,506,513,510,505,508,512,514,517,513,510,509,512,505,504,513,504,508,505,512,508,520,515,515,514,514,507,510,508,509,508,514,514,513,513,510,508,512,508,510,507,510,506,512,510,518,510,511,510,511,508,512,503,510,513,508,U
504,502,506,519,518,514,508,506,507,508,508,515,514,515,515,518,516,518,511,504,507,513,512,509,505,506,506,505,512,514,510,507,510,515,514,513,518,512,512,508,505,497,500,502,508,515,516,519,520,524,521,518,508,506,504,508,506,512,510,508,511,518,515,514,506,508,507,511,509,507,510,506,508,512,508,U
504,505,507,511,507,512,515,517,517,519,518,519,510,512,515,514,510,506,504,504,506,506,512,518,515,512,508,510,507,510,510,512,511,512,513,516,510,510,509,508,508,513,512,513,510,507,506,512,510,505,502,513,518,521,516,513,512,516,512,514,512,512,504,510,510,512,507,513,513,516,510,508,507,507,507,U
511,510,509,509,502,507,504,503,515,513,510,505,508,511,513,514,516,516,515,515,510,512,508,513,508,504,498,508,512,512,516,512,505,505,512,510,510,510,515,513,515,512,513,513,515,510,512,504,508,512,508,508,512,513,510,508,510,508,508,513,515,512,512,510,508,508,510,508,505,508,509,508,509,506,507,U
502,504,506,513,519,521,519,518,515,521,517,516,515,513,508,506,504,510,508,508,504,507,499,499,503,517,522,518,510,506,512,513,512,512,505,510,512,511,510,508,510,515,521,520,511,507,510,503,504,508,511,505,509,512,514,509,516,515,512,511,508,506,512,508,512,508,508,512,510,508,509,504,504,514,511,U
514,516,514,510,512,510,511,507,505,501,505,510,516,519,519,515,511,507,506,508,512,510,511,508,510,510,510,506,514,510,510,510,514,512,515,509,512,514,510,507,509,508,516,512,510,506,510,507,512,506,505,507,507,506,508,503,507,514,510,516,524,514,514,518,514,508,508,506,510,510,509,513,507,502,504,U
502,508,504,511,512,519,509,526,521,515,510,505,506,510,506,506,519,515,515,516,506,510,506,508,513,516,509,516,508,512,507,504,504,511,510,508,502,503,512,513,513,524,513,511,509,514,506,508,508,508,512,504,508,506,502,506,510,510,509,513,510,508,511,508,514,508,504,507,512,512,515,514,517,518,516,U
