@RELATION EMG
@ATTRIBUTE Sinal1 REAL
@ATTRIBUTE Sinal2 REAL
@ATTRIBUTE Sinal3 REAL
@ATTRIBUTE Sinal4 REAL
@ATTRIBUTE Sinal5 REAL
@ATTRIBUTE Sinal6 REAL
@ATTRIBUTE Sinal7 REAL
@ATTRIBUTE Sinal8 REAL
@ATTRIBUTE Sinal9 REAL
@ATTRIBUTE Sinal10 REAL
@ATTRIBUTE Sinal11 REAL
@ATTRIBUTE Sinal12 REAL
@ATTRIBUTE Sinal13 REAL
@ATTRIBUTE Sinal14 REAL
@ATTRIBUTE Sinal15 REAL
@ATTRIBUTE Sinal16 REAL
@ATTRIBUTE Sinal17 REAL
@ATTRIBUTE Sinal18 REAL
@ATTRIBUTE Sinal19 REAL
@ATTRIBUTE Sinal20 REAL
@ATTRIBUTE Sinal21 REAL
@ATTRIBUTE Sinal22 REAL
@ATTRIBUTE Sinal23 REAL
@ATTRIBUTE Sinal24 REAL
@ATTRIBUTE Sinal25 REAL
@ATTRIBUTE Sinal26 REAL
@ATTRIBUTE Sinal27 REAL
@ATTRIBUTE Sinal28 REAL
@ATTRIBUTE Sinal29 REAL
@ATTRIBUTE Sinal30 REAL
@ATTRIBUTE Sinal31 REAL
@ATTRIBUTE Sinal32 REAL
@ATTRIBUTE Sinal33 REAL
@ATTRIBUTE Sinal34 REAL
@ATTRIBUTE Sinal35 REAL
@ATTRIBUTE Sinal36 REAL
@ATTRIBUTE Sinal37 REAL
@ATTRIBUTE Sinal38 REAL
@ATTRIBUTE Sinal39 REAL
@ATTRIBUTE Sinal40 REAL
@ATTRIBUTE Sinal41 REAL
@ATTRIBUTE Sinal42 REAL
@ATTRIBUTE Sinal43 REAL
@ATTRIBUTE Sinal44 REAL
@ATTRIBUTE Sinal45 REAL
@ATTRIBUTE Sinal46 REAL
@ATTRIBUTE Sinal47 REAL
@ATTRIBUTE Sinal48 REAL
@ATTRIBUTE Sinal49 REAL
@ATTRIBUTE Sinal50 REAL
@ATTRIBUTE Sinal51 REAL
@ATTRIBUTE Sinal52 REAL
@ATTRIBUTE Sinal53 REAL
@ATTRIBUTE Sinal54 REAL
@ATTRIBUTE Sinal55 REAL
@ATTRIBUTE Sinal56 REAL
@ATTRIBUTE Sinal57 REAL
@ATTRIBUTE Sinal58 REAL
@ATTRIBUTE Sinal59 REAL
@ATTRIBUTE Sinal60 REAL
@ATTRIBUTE Sinal61 REAL
@ATTRIBUTE Sinal62 REAL
@ATTRIBUTE Sinal63 REAL
@ATTRIBUTE Sinal64 REAL
@ATTRIBUTE Sinal65 REAL
@ATTRIBUTE Sinal66 REAL
@ATTRIBUTE Sinal67 REAL
@ATTRIBUTE Sinal68 REAL
@ATTRIBUTE Sinal69 REAL
@ATTRIBUTE Sinal70 REAL
@ATTRIBUTE Sinal71 REAL
@ATTRIBUTE Sinal72 REAL
@ATTRIBUTE Sinal73 REAL
@ATTRIBUTE Sinal74 REAL
@ATTRIBUTE Sinal75 REAL

@ATTRIBUTE class {A,E,I,O,U}
@DATA
508,514,519,521,514,514,508,508,508,507,508,510,508,512,514,516,510,507,515,518,510,512,511,514,510,509,510,511,506,504,505,507,510,512,507,508,508,512,511,512,509,512,512,515,516,516,514,515,513,510,504,505,508,505,508,510,511,510,513,515,516,512,513,510,513,511,511,509,509,515,521,517,509,506,508,O
507,508,512,525,524,517,506,499,498,502,502,508,509,506,508,509,513,513,508,510,515,515,513,514,512,510,504,505,511,518,518,512,509,511,514,511,508,506,510,510,510,508,510,512,514,514,514,512,508,507,508,510,512,513,512,510,512,512,512,508,507,510,513,512,511,513,508,510,510,514,515,516,514,513,512,O
512,511,507,507,508,508,509,513,518,515,510,510,508,508,515,516,513,504,502,510,512,508,504,508,513,513,511,512,509,508,510,510,510,512,508,512,512,512,513,516,513,512,508,505,510,513,512,514,515,509,508,508,511,514,519,516,512,508,510,512,513,513,511,512,513,504,504,504,508,512,512,508,505,511,512,O
512,510,513,513,514,511,508,510,508,510,512,510,511,510,512,512,512,512,521,512,508,508,504,510,503,501,499,504,513,518,519,516,512,518,510,512,504,509,510,510,506,512,512,513,512,514,518,515,513,512,508,507,508,508,506,504,511,512,518,511,516,512,515,510,510,510,513,508,508,504,508,508,508,505,502,O
505,512,517,516,518,513,513,510,512,513,515,516,510,514,515,520,514,509,507,505,508,507,510,509,512,504,504,506,512,504,510,506,512,509,513,510,513,510,514,508,514,509,510,507,510,508,514,512,515,512,512,509,512,506,512,510,510,510,512,511,514,516,510,512,513,511,508,512,511,515,510,512,516,515,512,O
508,508,514,512,508,509,505,504,509,518,528,521,512,504,500,500,505,512,516,513,512,510,510,512,510,508,508,510,508,510,508,510,515,515,518,515,512,513,511,507,507,508,513,514,510,505,511,513,512,510,510,509,515,516,514,510,506,506,508,508,510,510,508,510,511,510,511,510,513,520,520,516,506,498,499,O
506,511,512,516,513,510,508,508,506,510,513,514,515,514,511,510,512,510,513,510,508,505,511,512,512,508,508,510,512,512,511,509,508,512,512,514,516,517,513,508,508,512,513,513,508,507,508,508,508,510,513,510,513,515,514,511,508,512,518,514,513,508,509,508,505,502,508,508,508,511,506,512,511,509,508,O
513,513,513,512,512,510,511,515,515,510,511,508,508,510,512,512,514,510,508,509,512,505,504,504,504,511,517,512,515,510,510,514,515,508,518,520,512,512,506,506,512,508,514,513,504,510,508,502,509,512,512,520,510,517,512,508,510,505,512,507,510,510,510,512,504,513,515,512,515,513,513,517,518,514,513,O
504,504,502,504,508,508,511,512,507,508,510,512,510,513,513,510,508,510,507,506,510,510,505,513,517,521,514,513,513,513,502,506,505,506,508,506,513,510,512,512,516,515,518,516,516,518,515,514,513,512,497,499,500,506,509,507,515,513,516,512,511,515,513,514,508,511,512,523,518,512,504,494,498,504,508,O
512,513,515,519,518,514,506,508,509,505,512,512,515,515,513,512,506,507,505,512,512,509,510,504,508,511,512,508,512,517,510,515,516,516,508,507,506,504,504,508,513,512,518,511,505,508,515,520,513,515,504,507,512,512,513,512,511,502,505,510,513,513,520,528,515,512,504,505,504,505,508,505,510,510,513,O
511,510,504,499,508,517,520,510,509,500,500,508,513,516,512,512,512,516,515,516,512,511,519,514,513,512,510,507,502,509,506,506,513,512,512,508,513,513,510,512,513,511,508,508,507,502,506,509,515,519,515,508,502,504,508,512,515,507,514,514,512,515,516,521,515,510,505,499,500,502,507,513,508,514,515,O
510,510,510,512,511,512,520,516,512,510,508,505,502,504,508,514,514,514,513,512,512,512,510,510,511,515,512,513,512,514,512,507,507,513,510,511,512,510,509,506,504,504,508,514,514,512,516,514,508,510,513,515,509,508,505,508,510,510,508,508,508,515,517,512,510,504,509,514,519,514,514,510,504,505,508,O
510,512,508,511,510,513,515,516,513,512,508,510,510,508,508,507,508,508,507,507,508,510,512,512,511,512,511,515,515,514,513,512,510,508,512,511,511,506,511,512,512,510,512,507,506,506,510,510,512,512,513,512,512,515,516,514,505,508,513,512,509,501,504,510,519,518,512,510,512,507,506,508,510,510,510,O
507,511,508,510,512,512,512,511,519,521,510,512,516,510,508,505,509,512,510,507,514,513,508,511,515,512,509,512,518,511,504,506,508,504,508,514,519,513,510,518,512,504,508,512,510,505,508,508,506,504,509,512,513,514,513,512,510,508,512,512,512,510,506,510,504,509,524,524,518,508,508,508,504,504,511,O
510,506,508,510,512,509,510,515,518,514,516,510,510,510,508,511,514,508,508,507,502,504,512,515,513,516,514,514,513,511,512,513,510,510,512,510,509,510,511,510,510,508,513,512,512,507,508,506,508,508,506,510,512,510,510,513,514,512,508,510,512,514,512,512,512,515,516,516,513,520,521,513,508,499,504,O
505,502,502,505,506,508,507,512,516,514,515,514,512,510,513,516,516,509,510,506,504,507,510,512,513,515,512,511,513,512,511,506,513,512,506,504,510,515,513,510,511,512,508,510,510,508,508,510,513,512,508,513,512,511,510,509,512,509,509,510,509,512,515,512,509,510,513,516,512,510,508,504,509,521,519,O
514,514,510,507,502,508,508,508,505,512,512,510,513,515,514,509,510,512,510,507,510,512,508,513,518,523,518,512,512,513,511,514,510,504,504,504,510,512,508,509,508,507,510,514,512,508,507,508,506,512,507,512,513,509,507,508,508,508,511,512,513,514,510,511,510,509,510,508,509,512,512,511,510,512,511,O
511,510,508,511,513,510,513,513,510,510,508,511,515,512,512,512,518,518,514,512,508,507,508,510,507,508,509,512,510,507,504,506,508,509,508,508,515,516,519,518,512,510,508,512,512,510,512,514,510,504,508,512,512,516,516,510,508,509,512,515,510,508,510,510,508,515,512,511,510,512,509,508,509,509,512,O
512,513,510,506,505,510,510,513,516,513,508,510,511,512,508,510,512,508,512,512,515,511,512,516,513,508,507,510,510,508,512,520,518,514,508,502,503,504,512,512,511,508,514,516,512,509,509,512,511,504,505,511,515,514,514,510,510,513,510,509,508,513,512,506,507,517,512,507,515,512,513,513,505,506,505,O
512,510,505,511,514,515,514,512,514,509,508,509,506,510,508,512,513,508,508,510,512,512,511,513,516,508,514,513,507,507,512,511,508,505,508,514,514,516,516,512,508,513,509,511,508,505,515,515,510,512,523,515,510,507,508,508,510,507,508,512,504,512,512,512,505,505,511,508,511,513,514,509,508,514,516,O
517,517,510,514,512,508,512,510,512,510,512,514,511,512,510,510,508,508,509,512,511,509,509,512,512,515,513,510,505,508,510,510,514,512,510,508,512,511,512,512,514,512,508,508,510,512,512,512,508,511,512,513,513,513,508,509,511,510,510,507,509,512,511,513,515,512,512,510,509,510,510,512,508,505,508,O
511,511,512,512,511,508,512,514,511,510,508,511,511,514,510,509,509,510,512,508,511,508,507,508,512,510,510,508,507,508,508,506,512,516,512,515,515,512,510,510,510,514,512,511,512,514,511,509,510,511,511,512,510,511,510,508,512,511,510,508,509,511,512,513,512,511,512,512,510,506,513,516,512,507,510,O
509,505,507,509,508,502,502,508,507,519,522,520,514,504,510,507,506,502,506,508,513,516,516,515,512,507,508,507,508,506,509,511,515,514,514,510,508,512,506,509,509,510,513,513,520,518,513,509,510,512,510,507,510,508,506,504,502,507,506,510,513,511,514,519,518,513,516,515,513,511,510,506,507,506,510,O
512,513,513,508,505,508,509,508,508,504,504,513,514,519,513,502,508,513,514,510,505,504,506,508,513,516,514,512,512,510,512,512,507,509,502,506,510,510,510,510,513,511,508,514,515,510,510,514,515,512,510,516,512,508,513,515,512,512,513,514,508,505,506,508,508,513,517,512,510,512,508,508,514,515,510,O
509,504,508,509,508,504,508,512,516,512,517,514,506,508,507,504,502,504,511,518,518,516,516,512,511,510,510,508,508,509,512,514,510,507,508,505,510,512,506,510,513,512,508,505,506,510,515,524,520,514,510,507,508,508,510,508,509,508,508,512,513,517,512,513,509,510,508,504,502,505,502,499,508,512,517,O
515,517,518,520,516,515,513,508,510,512,513,506,505,504,505,509,512,512,512,518,517,513,512,509,505,506,505,508,508,511,513,510,507,510,512,516,514,512,510,512,512,510,512,515,512,510,514,514,509,510,507,507,504,504,508,512,518,520,522,518,512,510,508,508,509,507,504,502,504,507,510,511,510,510,512,O
518,516,518,514,516,520,521,516,512,507,502,504,507,512,511,510,508,508,508,514,515,512,514,513,512,508,510,512,508,510,509,506,505,510,512,517,521,524,518,514,510,505,516,515,512,509,502,504,508,506,503,510,512,518,512,512,519,522,515,507,511,510,505,505,512,514,512,510,507,511,502,507,513,513,511,O
512,510,513,511,515,518,515,510,505,507,510,508,502,510,506,507,505,512,514,514,518,518,511,502,508,513,515,508,516,520,518,510,511,510,508,507,504,505,504,512,510,516,518,514,511,504,501,505,512,518,519,518,513,512,510,504,500,500,507,507,513,514,522,521,508,505,509,509,508,508,510,508,510,515,519,O
508,506,512,516,513,512,514,512,508,510,510,506,504,499,510,504,510,510,522,522,521,516,514,508,499,504,510,510,512,512,512,512,516,526,525,518,508,503,500,508,499,499,505,508,502,507,504,510,508,508,512,518,518,524,524,521,517,512,512,514,512,505,502,505,505,508,508,516,518,510,510,508,509,515,515,O
518,514,515,520,514,515,512,510,511,507,506,510,505,501,508,506,505,504,506,507,508,508,511,511,518,525,524,513,504,505,504,505,505,513,520,510,512,512,512,510,515,510,507,504,500,504,506,511,512,511,510,514,513,512,512,514,514,513,510,509,513,512,510,508,510,508,513,514,511,510,509,508,508,510,507,O
510,513,518,521,518,515,501,504,504,504,515,520,508,505,505,508,511,514,506,510,519,519,514,513,507,508,510,508,505,511,516,511,510,510,507,508,512,504,507,515,516,512,516,513,507,511,510,505,511,513,510,513,512,511,512,513,504,508,517,514,512,526,519,510,504,508,500,506,512,507,504,505,508,507,507,O
511,511,512,515,518,517,518,513,508,508,507,509,512,512,513,513,513,515,507,504,504,508,512,512,511,510,508,512,510,512,512,511,514,514,513,509,512,514,512,513,512,504,513,515,514,508,508,512,511,510,507,508,504,506,513,518,510,506,506,508,506,510,510,510,512,513,516,514,515,512,512,508,512,513,512,O
515,509,506,505,510,512,508,513,513,512,514,512,510,509,512,512,510,512,511,508,508,505,512,516,519,522,522,510,504,504,504,508,498,506,512,508,512,512,509,509,504,509,517,516,515,512,510,509,505,505,512,511,514,514,510,509,510,508,505,510,515,517,512,505,509,510,513,513,510,513,518,517,519,508,504,O
508,506,510,516,515,518,508,502,508,511,510,508,506,512,511,510,514,512,510,510,509,514,504,502,508,508,507,510,513,514,508,512,516,515,515,513,513,513,511,518,516,511,502,502,504,498,501,512,516,514,513,515,512,505,504,508,512,508,510,515,517,514,510,513,514,510,515,519,520,512,504,510,511,504,504,O
504,508,510,509,517,519,514,507,506,508,508,501,510,518,513,510,505,508,512,506,508,516,519,514,506,510,510,507,507,512,517,517,513,508,508,510,504,508,514,512,509,507,512,514,509,509,514,515,527,520,515,510,514,505,500,502,505,508,508,505,512,514,513,514,513,513,514,513,514,517,516,510,510,507,507,O
500,499,508,510,512,508,513,515,515,512,513,513,512,508,506,510,505,504,508,512,512,512,512,518,520,521,515,517,517,512,507,505,508,508,506,505,504,504,507,503,508,513,518,518,513,512,512,512,510,511,513,516,521,514,512,508,505,504,505,506,512,512,508,508,512,510,512,513,512,511,512,510,512,510,508,O
510,516,512,510,512,515,510,507,509,512,509,508,512,515,514,512,512,511,510,512,516,522,518,512,504,502,500,503,505,506,508,514,515,512,511,510,508,508,512,510,510,518,517,514,508,508,512,512,510,510,510,506,505,506,506,508,512,514,510,513,515,517,518,512,510,509,507,506,512,510,510,511,510,506,508,O
510,511,514,518,518,511,511,507,508,506,509,508,512,512,515,515,524,518,512,508,504,504,506,505,508,507,509,511,508,509,512,512,510,509,512,512,508,508,510,510,510,515,518,518,512,511,512,514,511,509,508,508,508,515,518,510,510,504,504,510,513,515,512,517,515,516,512,513,512,512,509,512,510,508,504,O
502,500,503,510,512,518,521,522,512,505,508,506,507,507,508,509,519,518,518,513,508,509,507,510,512,510,510,512,508,510,512,512,509,510,512,512,512,510,508,513,514,510,505,507,508,512,510,512,512,512,510,512,512,508,512,513,512,512,512,510,508,509,511,508,507,509,510,518,523,520,523,517,512,504,502,O
500,500,504,510,512,516,512,510,502,508,510,510,514,518,515,512,515,508,510,512,514,516,510,513,510,507,508,516,518,509,498,500,508,511,511,512,510,510,512,509,511,512,507,504,504,502,505,513,512,510,512,513,512,512,509,510,513,518,530,524,521,514,505,501,505,505,504,506,508,508,508,506,512,512,510,O
510,515,521,521,518,520,515,513,509,507,499,497,502,499,504,512,515,518,518,518,519,513,510,510,501,504,504,505,508,506,508,508,516,523,518,516,516,510,508,510,508,510,511,510,508,512,509,504,505,512,509,513,508,508,515,507,514,514,508,517,517,510,516,508,515,524,516,516,499,499,507,499,512,515,510,O
517,517,512,512,504,507,516,508,515,512,506,511,502,512,512,504,516,504,510,512,511,518,512,510,512,510,510,521,515,518,512,505,511,504,513,505,510,516,508,512,510,511,507,508,508,513,505,508,509,504,514,508,514,516,512,514,512,509,512,515,524,524,515,506,504,500,505,504,506,513,513,509,512,505,510,O
514,512,515,510,508,515,513,510,512,512,510,513,508,505,505,511,511,508,513,510,513,512,508,510,512,514,517,518,508,508,510,508,510,514,510,505,508,512,515,508,514,508,504,519,517,515,513,515,504,499,505,514,511,514,511,515,512,511,512,506,507,510,512,518,513,502,508,511,509,507,504,507,510,508,510,O
519,521,519,512,507,502,508,512,511,513,512,516,512,511,507,505,509,515,516,512,512,511,510,510,508,506,509,509,514,516,515,520,515,511,509,507,507,508,509,512,514,514,515,514,512,512,510,516,511,508,512,514,512,512,511,507,508,510,507,508,504,500,505,504,512,514,508,504,508,512,512,511,513,520,520,O
514,514,510,509,506,508,505,508,507,510,512,510,509,511,508,506,506,512,512,511,515,518,518,518,512,514,512,513,510,510,502,504,506,508,506,513,514,514,511,512,513,510,506,506,509,508,518,518,514,514,510,508,502,502,504,504,507,514,510,510,512,512,511,513,512,517,518,516,520,517,511,518,515,506,504,O
507,504,504,504,505,510,513,513,514,515,515,514,510,507,510,512,512,512,508,508,510,514,514,517,513,505,506,508,510,508,510,511,508,510,512,511,512,513,514,512,511,510,508,508,512,508,510,512,510,512,510,509,508,508,514,515,513,510,507,512,516,510,512,515,513,518,513,504,507,503,500,508,512,513,516,O
513,516,516,516,524,520,516,508,504,505,512,507,504,502,504,504,510,514,515,508,509,515,507,507,508,513,514,508,518,517,518,518,510,515,508,505,504,512,506,513,513,521,515,512,506,510,504,508,520,509,518,506,510,506,508,504,513,513,506,512,508,513,507,517,512,511,518,515,508,504,513,506,507,510,509,O
504,504,510,505,514,512,518,520,518,514,499,501,498,500,508,517,520,512,519,512,513,515,514,515,516,516,504,504,504,506,512,513,516,510,516,517,512,506,512,514,508,510,505,509,504,511,512,513,518,520,516,505,513,508,507,507,508,507,507,512,510,512,513,515,516,512,509,506,502,505,510,513,512,510,510,O
508,510,510,516,518,515,513,511,508,511,512,509,508,506,509,511,510,510,513,512,507,506,508,518,515,517,510,504,505,507,505,505,508,514,510,512,510,510,508,510,511,512,508,512,512,512,512,513,514,510,504,510,512,508,510,511,512,512,510,508,510,508,511,512,513,513,514,512,510,508,510,510,509,512,509,O
510,512,513,516,510,509,511,514,512,512,510,506,508,508,513,512,514,515,515,510,508,509,508,518,518,515,510,508,508,508,505,505,508,508,508,510,509,511,512,512,513,512,512,510,508,510,510,511,513,512,511,514,515,512,510,508,511,510,508,508,512,512,514,512,510,510,512,510,512,508,510,512,514,518,516,O
512,505,502,502,504,509,508,510,512,519,520,515,515,508,511,513,513,510,511,504,500,510,514,519,516,511,513,512,510,513,518,510,504,504,504,505,512,518,523,519,517,515,504,502,513,511,506,508,508,508,505,510,514,516,510,515,516,512,508,509,512,512,508,504,505,507,509,513,519,519,515,510,505,505,509,O
508,508,512,512,511,513,510,513,514,511,509,514,514,513,508,508,507,512,510,512,511,512,512,512,511,511,515,513,512,509,510,512,513,510,510,508,504,505,508,510,513,518,516,515,515,512,508,504,504,506,508,510,508,511,510,511,514,512,512,512,515,516,515,510,509,507,508,510,513,507,510,512,514,515,511,O
513,510,508,509,518,514,510,510,508,510,510,509,510,510,508,510,511,507,510,515,512,512,512,508,513,509,512,512,512,510,502,499,506,509,513,520,522,517,512,510,509,508,516,515,512,508,504,500,508,513,516,510,510,510,508,504,513,516,510,512,512,507,506,514,518,510,509,512,511,506,519,522,518,514,506,O
504,502,508,512,512,504,505,505,502,511,518,518,512,514,515,512,509,510,512,512,514,508,510,512,512,508,508,514,518,515,512,512,506,504,506,512,516,512,512,508,510,508,508,510,510,510,513,513,512,514,514,515,513,514,515,513,512,510,505,508,508,508,510,508,510,511,518,517,516,511,512,510,512,524,520,O
522,518,513,507,501,505,508,505,501,502,504,510,514,508,505,504,510,514,512,513,513,518,520,515,516,515,512,514,512,512,508,508,506,510,510,508,510,512,512,520,520,519,510,503,494,496,502,505,508,514,515,517,512,512,512,508,515,517,515,515,512,512,514,512,509,511,510,507,504,502,499,501,505,510,512,O
517,521,521,522,522,515,511,508,507,505,504,507,510,510,510,510,510,511,510,512,510,506,508,509,505,505,512,512,516,529,520,512,506,505,506,511,512,509,510,505,505,506,504,504,510,512,510,514,522,522,522,518,516,510,508,511,510,510,508,508,511,509,518,515,510,507,506,502,504,504,507,510,510,515,516,O
514,512,514,512,507,506,510,508,513,515,514,513,510,506,505,512,516,521,517,506,502,504,505,500,504,505,513,513,518,519,516,518,515,504,498,498,505,510,510,513,519,520,518,512,509,512,512,507,504,499,505,512,512,516,521,519,515,514,515,515,518,513,509,507,512,510,506,505,504,508,504,508,513,510,511,O
513,513,513,510,508,507,508,511,516,518,516,516,512,510,504,508,510,511,511,510,508,508,514,510,510,504,512,514,513,505,504,508,506,508,511,510,512,516,518,514,510,508,513,524,521,512,505,504,503,500,502,502,507,508,505,509,515,517,518,516,512,507,510,512,509,508,519,519,517,512,512,509,504,508,512,O
512,512,515,512,510,513,518,520,514,504,502,505,510,512,511,504,507,509,510,512,515,520,517,513,512,508,505,508,508,508,512,512,515,512,509,508,506,512,516,516,515,516,514,512,512,510,510,510,508,508,511,507,504,505,506,507,506,512,513,516,514,513,512,514,521,529,523,512,506,502,499,501,507,505,508,O
504,505,502,508,513,512,515,511,515,516,515,512,512,516,505,508,512,510,504,508,514,507,504,510,519,513,516,512,516,506,512,515,509,508,519,521,516,498,502,508,508,510,510,508,506,504,512,516,515,514,515,515,512,502,505,511,513,518,516,510,510,500,508,512,512,512,510,505,513,512,510,513,518,508,510,O
513,507,513,500,505,514,513,512,509,508,505,513,505,512,515,516,515,512,511,515,530,520,514,508,504,499,502,496,496,507,512,510,510,518,521,510,506,508,515,513,515,513,516,518,519,515,509,504,504,506,500,504,502,505,512,514,519,522,524,524,514,508,505,505,506,505,510,521,519,510,508,500,500,502,506,O
505,513,518,514,514,515,506,508,513,513,510,513,512,508,510,513,508,509,510,510,512,513,513,512,512,512,512,507,506,505,505,511,512,513,512,510,506,507,509,512,513,512,514,515,524,516,512,504,499,502,506,510,512,513,512,511,510,508,508,508,510,508,509,508,512,512,516,512,516,515,514,511,511,507,508,O
512,515,514,510,508,504,506,510,511,514,514,513,513,509,504,510,520,515,515,510,508,505,507,507,506,502,502,510,513,513,512,518,520,514,515,510,506,510,508,512,513,510,512,510,510,512,512,515,512,512,513,513,514,510,513,510,513,514,510,508,508,507,514,513,510,508,506,507,505,509,513,524,520,516,515,O
504,506,507,498,505,508,505,508,515,510,510,520,508,506,515,505,502,510,499,507,518,518,520,528,514,508,511,505,511,515,504,505,520,518,520,521,504,508,508,499,510,512,507,516,513,504,510,508,508,508,502,508,512,504,512,512,518,519,511,512,515,508,517,514,510,513,508,513,524,515,513,509,496,508,502,O
506,506,499,507,510,506,515,516,518,516,513,506,505,507,511,513,512,514,515,518,515,512,510,510,510,513,511,512,510,510,507,505,508,508,508,506,507,510,509,510,512,512,513,523,520,513,512,513,510,506,504,508,512,512,509,509,504,510,510,508,512,510,511,511,510,505,505,508,516,518,515,518,518,518,515,O
514,512,514,510,505,503,500,502,500,504,505,519,517,516,516,517,515,513,510,506,507,508,508,504,506,508,506,505,504,511,512,519,518,522,519,518,510,507,508,505,508,504,506,511,515,509,508,508,507,513,512,513,512,524,521,517,510,507,510,511,504,512,504,508,510,514,511,508,520,511,508,506,518,516,513,O
504,508,506,510,509,512,510,505,512,510,517,512,510,510,511,506,506,510,503,512,516,514,508,522,514,512,508,504,505,507,511,506,513,512,515,519,513,502,510,512,504,510,507,512,512,512,510,508,508,510,514,514,512,510,514,511,510,514,512,508,513,509,506,506,510,512,513,509,506,508,511,515,515,512,500,O
504,508,507,512,512,514,520,520,514,510,507,519,524,512,499,505,508,510,510,514,513,506,512,511,512,507,508,509,507,508,514,512,509,510,515,512,515,514,511,513,510,512,508,506,498,516,518,513,508,509,507,504,508,514,510,507,512,513,514,511,506,506,504,501,513,518,525,524,530,514,512,508,508,505,508,O
502,505,502,508,507,513,513,512,512,513,510,513,508,511,512,508,507,506,507,512,505,511,515,521,526,520,513,511,510,512,508,503,510,501,499,511,511,512,515,518,515,510,510,511,513,512,508,504,507,502,505,514,513,525,520,518,512,504,504,504,508,505,505,514,518,511,512,516,513,505,502,509,512,508,508,O
521,525,519,513,507,506,498,502,506,512,512,511,511,512,513,512,512,508,505,505,515,518,515,512,512,509,506,506,507,508,508,512,521,520,524,519,510,507,498,500,504,507,506,510,516,518,515,512,519,512,505,505,512,509,508,516,518,517,514,509,508,504,500,510,514,514,505,506,508,504,503,512,521,516,514,O
512,516,508,508,514,518,516,520,518,518,510,507,511,506,505,504,505,504,502,502,511,512,514,516,522,514,506,510,519,515,510,509,508,513,516,515,512,513,511,508,509,507,505,509,510,510,510,510,507,512,507,504,511,516,512,512,512,516,518,518,522,518,507,504,502,501,496,499,509,514,511,516,515,518,513,O
505,515,515,510,508,506,513,507,502,513,511,508,514,507,512,508,508,518,518,512,517,519,522,515,502,505,505,507,510,508,508,513,505,508,513,516,512,516,519,514,504,499,505,506,500,510,512,512,510,514,513,514,515,514,512,508,504,512,512,508,506,508,510,512,513,508,516,518,520,518,512,508,507,508,509,O
510,508,512,513,510,510,506,512,510,513,507,507,509,505,506,506,508,510,512,518,520,514,518,516,517,512,510,508,508,512,510,508,508,508,512,511,509,512,514,510,518,520,514,507,504,502,505,507,509,508,508,516,518,518,509,510,505,506,507,512,512,508,508,511,507,512,513,514,512,512,513,518,516,509,505,O
509,512,511,510,508,509,505,512,511,514,518,514,506,505,511,510,505,508,512,515,518,523,519,515,506,505,505,508,512,510,508,510,505,508,510,514,514,512,512,512,509,513,511,510,512,508,510,512,514,508,504,508,510,510,509,512,514,514,516,511,513,512,514,515,512,512,508,504,505,507,505,502,508,512,516,O
518,521,534,526,515,506,499,498,504,509,513,507,512,513,508,504,504,508,506,508,507,510,514,515,520,519,514,514,516,512,510,505,512,514,513,512,508,508,508,509,512,511,506,511,514,512,508,508,505,502,505,511,512,525,529,522,508,502,502,504,504,510,511,510,511,512,515,513,513,512,510,513,514,510,512,O
509,510,511,512,512,512,512,510,513,509,509,508,512,515,504,510,512,513,512,505,509,508,504,507,514,520,516,515,511,507,504,500,502,502,505,514,520,519,520,515,513,513,510,512,512,509,505,506,510,510,512,514,510,508,505,504,507,511,512,513,516,517,510,510,508,510,504,512,519,514,513,501,505,502,509,O
508,516,512,518,516,515,512,510,514,506,507,512,515,510,518,515,512,506,507,508,508,511,505,510,504,513,511,515,511,516,512,512,512,508,518,515,518,510,508,504,508,505,499,508,508,512,514,510,510,502,512,510,514,512,518,512,515,514,510,508,506,510,508,515,514,511,516,513,510,504,508,509,511,509,505,O
517,508,515,514,510,507,504,512,515,515,518,523,518,508,506,504,504,508,509,513,503,512,510,506,512,510,513,511,509,511,502,505,507,506,516,511,513,513,508,512,510,514,510,509,515,510,511,512,510,515,513,508,508,504,513,513,510,513,508,507,508,508,524,526,515,510,504,508,506,505,507,505,508,512,509,O
512,517,508,510,508,506,512,511,510,514,513,508,518,513,510,507,509,508,510,509,510,514,513,515,515,508,504,508,506,506,510,508,510,520,526,521,522,515,506,504,504,496,502,512,513,512,516,512,505,512,508,502,508,510,508,506,515,512,513,515,518,512,505,510,505,508,513,515,510,506,510,508,504,508,517,O
516,511,511,514,507,508,513,515,512,510,512,511,509,511,512,519,514,509,509,502,502,510,512,511,508,508,511,505,509,512,513,507,508,509,512,510,515,517,516,512,510,509,512,510,508,515,514,508,508,508,506,504,504,508,515,518,513,507,509,513,510,515,514,518,520,520,520,514,510,504,504,502,504,502,504,O
507,512,512,510,513,520,519,516,510,513,512,509,512,510,514,506,505,507,510,508,508,510,507,506,513,515,512,507,512,512,515,514,507,507,511,511,515,515,509,509,518,518,514,512,512,510,506,505,504,505,508,512,507,508,508,513,514,508,508,508,511,512,513,520,528,528,514,506,498,498,504,508,504,504,506,O
